0.12383,0.32631
0.24477,0.39298
0.2832,0.28219
0.36731,-0.68541
0.16364,0.61083
0.3411,0.45118
0.088381,0.088037
0.40802,1.1637
0.067743,2.487
0.054697,1.5229
0.089765,0.15621
0.46441,0.70557
0.27792,-0.21187
0.17583,0.90711
0.45644,0.092339
0.43004,0.64974
0.44746,-0.006378
0.39766,1.1942
0.13295,1.7713
0.20356,0.61197
0.29273,0.11982
0.44728,1.0902
0.18461,0.34009
0.43329,0.35031
0.24873,0.67599
0.17729,-0.035469
0.30496,0.73172
0.18642,0.59026
0.49036,-0.24301
0.48606,1.1137
0.54202,0.62466
0.45896,1.2283
0.5509,0.52961
0.44905,0.23239
0.1998,0.82045
0.12293,0.79156
0.49807,0.5844
0.31284,1.1179
0.19868,1.3395
0.19342,1.3431
0.17126,0.68044
0.082936,1.655
0.0033367,-2.0079
0.013368,0.16117
0.097663,1.0864
0.040722,1.6086
0.0012577,-0.85227
0.0044312,-0.79234
0.061513,1.9642
0.0029892,-0.51982
0.077435,1.4685
0.11842,0.60817
0.018469,1.3356
0.11853,1.8021
0.10187,0.90558
0.013027,-0.38593
0.11762,0.37498
0.15186,1.3548
0.0077818,-1.2937
0.026252,-0.402
0.038577,-0.27813
0.053581,0.25266
0.069217,0.61175
0.018068,0.11041
0.068586,0.76578
0.098669,-0.25683
0.091382,0.20119
0.015673,-0.90441
0.019824,1.9508
0.0078496,2.2799
0.0064292,2.0952
0.028705,2.3219
0.037962,1.5341
0.025925,1.9302
0.034239,1.1718
0.071476,1.3515
0.16291,1.4986
0.12317,1.872
0.2013,1.2812
0.13074,1.8852
0.14788,1.6859
0.31741,1.2415
0.18547,1.7471
0.14232,1.54
0.0018725,-0.16392
0.041795,1.0826
0.13348,2.1502
0.13575,0.95087
0.11318,1.4752
0.032288,0.092246
0.034553,-0.33819
0.017199,-0.48612
